ENSEMBL,RNAseq_MEAN,RNAseq_SD,RNAseq_VAR,RNAseq_CV,RNAseq_FF,RNAseq_GC,scRNAseq_MEAN,scRNAseq_SD,scRNAseq_VAR,scRNAseq_CV,scRNAseq_FF,scRNAseq_GC
ENSG00000259520,0.479599927252762,0.237766160916072,0.0565327472767676,0.495759376524599,0.1178748036944,0.278865205818012,0.000300871750671832,0.011469094127043,0.000131540120094973,38.1195446280122,0.43719664541869,0.999375687196104
ENSG00000259529,1.09056281263589,0.186740327582624,0.0348719499456658,0.171232986691773,0.0319761040277727,0.0965150111955224,0.000854002365280732,0.0192920881236947,0.000372184664172402,22.590204556814,0.435812217042345,0.998254869654381
ENSG00000259536,0.48361888871668,0.109365975470365,0.0119609165905844,0.226140827047876,0.0247321121437659,0.128111535021299,0.000176286626334534,0.00931375237157094,8.67459832389433e-05,52.8330059133159,0.492073534122367,0.999664723429475
ENSG00000259577,1.49553518676629,0.261043322247891,0.0681436160902164,0.174548432265462,0.0455647026517373,0.0985696581107045,0.00315645854637063,0.0396072178627481,0.00156873170682719,12.5479924037936,0.496991068877161,0.99436462440554
ENSG00000259606,1.79775536223034,0.218193962892571,0.0476086054427648,0.121370219484077,0.0264822491663718,0.0663513005353639,3.06474244648411e-06,0.000313728449766555,9.84255401929257e-08,102.366986865884,0.032115436096707,0.999904571046856
ENSG00000259658,1.41331394046192,0.323609407536703,0.104723048646256,0.228972062237592,0.0740975134031642,0.117329573279009,0.000729852646570701,0.0185082631472849,0.000342555804729145,25.3589039297839,0.469349267059157,0.998613593487804
ENSG00000259673,1.09464894330891,0.130366873460254,0.0169955216958019,0.119094687166263,0.0155260020115927,0.0647288733785464,0.000645947541142834,0.0198908600393736,0.000395646313105948,30.7933056052538,0.612505331943761,0.999023956923023
ENSG00000259715,3.2430376500111,0.421688512110874,0.177821201246283,0.130028867259506,0.0548316795661236,0.0738669695609276,2.01528625792057e-05,0.00206298781895551,4.2559187411588e-06,102.366986865884,0.211181846967497,0.999904571046856
ENSG00000259736,0.790089478563075,0.198761239461881,0.0395060303124231,0.251568012047655,0.0500019698835532,0.138801596125469,5.04533806272501e-05,0.00516476055200914,2.66747515595898e-05,102.366986865884,0.528700975592954,0.999904571046855
ENSG00000259747,0.326957143367318,0.151912012314762,0.0230772594855204,0.464623622381289,0.0705819094449156,0.260866679352282,0.00013002353122627,0.0076442142681185,5.84340117769065e-05,58.7910064895552,0.449411050644506,0.999732867461675
